0.00244	8.12107
0.00135	12.55948
0.00105	16.56345
-0.00431	20.91704
-4.07E-04	28.5327
-5.76E-04	29.8482
0.00367	37.65477
0.00411	40.13135
0.00223	45.5718
-0.00142	51.38089
-0.00116	53.53142
0.00226	61.44331
0.00295	62.5825
0.00337	69.08268
0.00244	73.37864
-0.00159	77.62262
0.00866	83.75934
0.00942	85.35267
0.01513	93.69363
0.01534	94.09806
0.01538	102.0201
0.01343	104.0707
0.01061	109.977
0.01097	113.5699
0.01464	117.6907
0.01238	122.6624
0.01811	125.7862
0.02167	131.6835
0.02714	133.8546
0.02655	140.7512
0.0262	142.2511
0.02938	149.4743
0.0289	150.0765
0.02657	158.2303
0.02641	158.3899
0.03045	166.5859
0.0316	166.7569
0.04551	175.1042
0.04564	175.1786
0.03701	183.2935
0.03701	183.2935
0.0369	190.5143
0.03677	191.3985
0.05972	199.1524
0.05981	199.2258
0.05104	206.8754
0.05071	207.0756
0.05507	214.3338
0.05531	214.7154
0.07769	221.6597
0.07494	223.342
0.06969	228.6677
0.06926	231.3764
0.08641	235.4975
0.09121	239.3126
0.08875	242.0951
0.09517	247.5736
0.09726	248.4633
0.10378	254.6967
0.10409	255.0467
0.11263	260.5913
0.11047	263.9052
0.11187	266.4247
0.12847	271.7891
0.13022	272.0633
0.12598	277.4525
0.12676	279.919
0.14239	282.463
0.14865	287.7508
0.14872	287.8418
0.15712	292.4815
0.15782	296.0294
0.1721	297.3658
0.17789	301.8322
0.18592	304.2392
0.18339	306.4361
0.20357	310.5391
0.20519	311.9953
0.21518	314.7652
0.21396	318.9034
0.22492	320.4057
0.23098	322.667
0.24011	326.4073
0.23984	328.2492
0.25182	330.0578
0.26021	333.4234
0.26727	336.5562
0.26802	336.712
0.28282	340.0006
0.31081	343.1869
0.31279	344.914
0.32091	346.1988
0.33263	349.1739
0.34319	352.1225
0.34912	353.0418
0.34245	354.8982
0.37334	357.5945
0.3834	360.2856
0.38633	360.8513
0.38858	362.6965
0.40734	365.199
0.42249	367.5793
0.42089	368.6718
0.4268	369.8331
0.43876	372.0922
0.44809	374.3087
0.46426	376.4897
0.47281	376.8523
0.48477	378.4432
0.48971	380.5652
0.50522	382.5165
0.52018	384.4403
0.52307	384.907
0.51734	386.3968
0.53401	388.0755
0.55846	389.9962
0.5637	391.6562
0.58024	393.2072
0.58019	393.4289
0.59884	395.1839
0.60715	396.7162
0.62829	398.2283
0.63957	399.818
0.64177	401.141
0.64567	401.3476
0.67255	402.767
0.67923	404.0813
0.69255	405.5212
0.71334	406.9194
0.72146	408.1951
0.72721	409.0362
0.73651	409.3528
0.76478	410.6386
0.76564	411.5736
0.78725	412.7644
0.80858	413.7951
0.81083	414.9199
0.83051	415.8347
0.84824	416.7222
0.8485	417.09
0.85211	417.5718
0.87336	418.4949
0.88361	419.2163
0.9025	420.0289
0.93154	420.7844
0.94818	421.6793
0.95819	422.1461
0.98056	422.836
0.99722	423.5411
1.02016	424.0933
1.04583	424.6466
1.05941	425.1951
1.05981	425.4099
1.08387	425.9239
1.10682	426.2889
1.11538	426.8341
1.14158	427.2496
1.16683	427.5504
1.18024	427.9462
1.21329	428.4136
1.23816	428.7171
1.26286	429.0164
1.28685	429.3023
1.29873	429.5743
1.3345	429.8485
1.3624	430.1039
1.38242	430.263
1.40657	430.6136
1.44075	430.7398
1.46067	430.9197
1.48879	431.1108
1.51536	431.3272
1.53891	431.3681
1.57225	431.5883
1.60244	431.7641
1.62793	431.9169
1.66048	432.0711
1.68229	432.2567
1.71945	432.412
1.75004	432.5153
1.77349	432.6576
1.81208	432.7946
1.84793	432.9789
1.87607	433.0383
1.90896	433.2763
1.94661	433.2335
1.96604	433.4286
1.96862	433.5028
2.00481	433.539
2.04231	433.6796
2.07305	433.7122
2.10806	433.8535
2.13463	433.9124
2.17452	434.037
2.21431	434.0305
2.23769	434.1455
2.28135	434.2006
2.31792	434.3214
2.34704	434.3736
2.38457	434.4591
2.42651	434.4828
2.46096	434.6847
2.50689	434.7294
2.53702	434.8496
2.57512	434.8797
2.61402	435.0232
2.65105	435.2027
2.68203	435.2456
2.72252	435.4113
2.75608	435.5618
2.79543	435.7399
2.84415	435.7278
2.87676	435.8869
2.91179	435.9431
2.93634	436.1005
2.94494	436.1675
3.00842	436.2177
3.05396	436.2594
3.06469	436.4948
3.11072	436.4158
3.15676	436.501
3.18992	436.5622
3.22727	436.682
3.26772	436.7674
3.29369	436.8621
3.35055	436.8813
3.38372	436.9081
3.43022	437.0343
3.46672	437.0812
3.52458	437.2648
3.54355	437.2905
3.58864	437.4873
3.63286	437.5792
3.6752	437.6588
3.71747	437.7838
3.74284	437.885
3.78949	437.97
3.8497	438.1613
3.86972	438.231
3.92266	438.4048
3.97246	438.3981
3.98901	438.5442
4.03263	438.4785
4.06102	438.7249
4.11088	438.6769
4.16809	438.8711
4.17689	438.8881
4.23944	438.9813
4.28905	439.0878
4.31004	438.9906
4.3557	439.0876
4.39142	439.2832
4.4158	439.3084
4.4836	439.356
4.50792	439.4244
4.56155	439.5043
4.59503	439.5687
4.6279	439.693
4.66925	439.7953
4.69396	439.8127
4.74473	439.9437
4.80428	440.0381
4.84048	440.1502
4.89067	440.2866
4.91924	440.3388
4.96228	440.3777
4.99807	440.5411
5.05856	440.5479
5.09454	440.6937
5.11827	440.6173
5.14876	440.7688
5.20612	440.8477
5.25004	440.949
5.29924	440.8924
5.31149	441.0067
5.36288	441.0127
5.41668	441.0784
5.44371	441.1194
5.48373	441.1728
5.51942	441.1998
5.56964	441.3046
5.58855	441.3323
5.62944	441.4528
5.64912	441.5482
5.70929	441.4377
5.74491	441.5487
5.77826	441.7295
5.80793	441.6435
5.86512	441.791
5.89434	441.858
5.9398	442.0164
5.9752	442.0307
5.98552	442.0997
6.03341	442.1031
6.08225	442.2607
6.11583	442.2356
6.16884	442.2696
6.21697	442.3534
6.25831	442.4795
6.3076	442.4612
6.33033	442.5105
6.37612	442.5129
6.41785	442.5553
6.45504	442.5432
6.49298	442.6375
6.54234	442.6371
6.58619	442.839
6.61526	442.7427
6.65097	442.7896
6.67804	442.8673
6.74797	442.8394
6.77753	442.9153
6.81559	442.9934
6.84606	442.9816
6.91684	443.0836
6.93714	443.0873
6.9873	443.2003
7.0371	443.3281
7.05697	443.2906
7.09173	443.4539
7.13397	443.3411
7.13745	443.47
7.21467	443.4099
7.2518	443.5421
7.30695	443.5555
7.34742	443.6597
7.39242	443.5779
7.44228	443.6989
7.48007	443.6652
7.49317	443.6696
7.54635	443.6479
7.60589	443.7675
7.61721	443.7391
7.67947	443.6988
7.71633	443.7722
7.73495	443.7368
7.79009	443.8742
7.82701	443.8399
7.87482	443.9268
7.91547	443.9618
7.96409	443.961
7.99508	443.991
8.06004	444.0662
8.08814	444.0347
8.12974	444.1485
8.16597	444.1427
8.20107	444.3162
8.26406	444.2877
8.30165	444.3133
8.33524	444.2736
8.37656	444.3656
8.38331	444.2623
8.46218	444.3717
8.50465	444.2854
8.53793	444.2892
8.57781	444.3352
8.6365	444.3448
8.66436	444.3046
8.71043	444.3135
8.75618	444.3991
8.78412	444.3399
8.84	444.2781
8.88413	444.2648
8.92181	444.3156
8.96757	444.4102
9.0046	444.4021
9.04318	444.345
9.08524	444.4211
9.13355	444.4085
9.14149	444.5332
9.20273	444.4452
9.23972	444.5217
9.28574	444.584
9.33596	444.5873
9.34949	444.4687
9.42016	444.5985
9.46523	444.5376
9.51012	444.5624
9.54644	444.5654
9.59	444.5929
9.60544	444.4953
9.65703	444.4988
9.69861	444.4021
9.72971	444.4303
9.7932	444.4069
9.81907	444.4387
9.85137	444.3928
9.90209	444.4472
9.95077	444.3833
9.99275	444.3161
10.04017	444.3101
10.07579	444.3361
10.12689	444.3654
10.16625	444.3906
10.17397	444.3738
10.20705	444.2946
10.28027	444.3267
10.30573	444.4007
10.35308	444.3124
10.39358	444.3803
10.44274	444.3425
10.47772	444.3483
10.50791	444.3303
10.56667	444.2975
10.6009	444.2552
10.65069	444.1966
10.70041	444.2339
10.73772	444.1445
10.77807	444.0971
10.79272	444.0716
10.85117	444.0294
10.88478	443.9982
10.94117	443.9598
10.98659	443.7738
11.02933	443.8598
11.06521	443.7927
11.10761	443.7376
11.13416	443.7378
11.19761	443.6421
11.2312	443.7901
11.27719	443.7534
11.31181	443.7314
11.36123	443.6564
11.4043	443.6702
11.43294	443.6322
11.48445	443.7213
11.53044	443.5746
11.59977	443.5594
11.63351	443.6354
11.66587	443.53
11.6983	443.303
11.7478	443.2665
11.78908	443.2188
11.83977	443.3153
11.87726	443.1736
11.92584	443.1049
11.98053	443.0423
12.0006	443.0829
12.07292	443.0066
12.10758	442.7999
12.15017	442.7756
12.2075	442.771
12.24406	442.7068
12.27481	442.6539
12.31028	442.6243
12.37508	442.5688
12.41582	442.4856
12.46558	442.4213
12.5153	442.3997
12.56008	442.4572
12.58362	442.414
12.65306	442.172
12.69236	442.2327
12.74071	442.1018
12.79048	442.0835
12.82815	441.9906
12.86186	441.9742
12.92411	441.8155
12.96362	441.7627
12.99864	441.6295
13.07901	441.6193
13.10823	441.504
13.15017	441.3333
13.2153	441.2696
13.24869	441.4182
13.28388	441.1358
13.33411	440.9335
13.37496	440.8527
13.42786	440.805
13.4562	440.6847
13.51193	440.5655
13.55802	440.503
13.58772	440.4904
13.64432	440.4429
13.71073	440.3168
13.73613	440.2828
13.80382	440.1238
13.83963	440.0867
13.88087	439.8039
13.89948	439.7485
13.96599	439.746
13.98122	439.6998
14.06225	439.4585
14.11293	439.339
14.13188	439.2391
14.19499	439.1292
14.24109	438.8552
14.26853	438.7024
14.33653	438.5127
14.37958	438.5271
14.42567	438.2217
14.46769	437.9999
14.517	437.8762
14.54741	437.6753
14.60165	437.369
14.65942	437.1291
14.69107	436.808
14.74783	436.6052
14.78606	436.104
14.83525	435.6121
14.86378	435.3753
14.91588	435.0466
14.94124	434.9275
14.97243	434.7015
15.02065	434.2543
15.07042	433.9648
15.12031	433.3986
15.16445	432.8286
15.18504	431.9813
15.23675	430.4911
15.28829	427.7228
15.292	426.5295
15.30264	420.5959
15.32282	417.6403
15.36166	412.2676
15.37495	407.73
15.38991	405.4859
15.40679	399.4168
15.40977	395.4124
15.42048	390.2447
15.43933	382.3203
15.44558	378.1575
15.44606	377.5163
15.44658	374.7354
15.44633	373.7871
15.44595	372.3052
15.44546	369.9384
15.44431	361.9107
15.44363	356.2938
15.44289	349.7585
15.44215	342.4306
15.44143	334.4222
15.44071	325.828
15.43999	316.7318
15.43927	307.2109
15.43854	297.337
15.4378	287.1789
15.43704	276.8006
15.43629	266.2612
15.43561	255.6148
15.43506	244.9104
15.43466	234.1931
15.43438	223.5036
15.4342	212.879
15.43409	202.3543
15.43401	191.9603
15.43396	181.7235
15.43395	171.6687
15.43401	161.8209
15.43414	152.2006
15.43435	142.8226
