0.753	373.7613
0.769	374.3542
0.807	374.8917
0.821	375.3111
0.852	375.7275
0.91	376.2864
0.939	376.5851
0.978	376.9301
1.023	377.4348
1.027	377.7014
1.062	378.0646
1.119	378.3463
1.132	378.71
1.133	378.7375
1.186	379.0353
1.208	379.305
1.232	379.5782
1.3	379.9355
1.31	380.1774
1.361	380.4225
1.423	380.8304
1.438	380.9915
1.494	381.1819
1.547	381.5122
1.571	381.8368
1.636	382.0049
1.674	382.2109
1.698	382.5117
1.755	382.7854
1.8	382.8606
1.82	383.0886
1.889	383.4613
1.92	383.663
1.963	383.934
2.017	384.2095
2.033	384.411
2.082	384.5906
2.16	384.8292
2.175	385.0564
2.242	385.3223
2.304	385.4016
2.313	385.7219
2.375	385.9992
2.427	386.0778
2.458	386.2431
2.463	386.2574
2.504	386.5368
2.553	386.6651
2.581	386.8173
2.648	387.0898
2.664	387.2907
2.715	387.3965
2.782	387.6523
2.804	387.8683
2.875	388.0328
2.934	388.127
2.964	388.4489
3.001	388.6898
3.076	388.6888
3.085	388.8798
3.156	389.3004
3.192	389.346
3.231	389.4647
3.305	389.8124
3.326	389.9536
3.357	390.102
3.427	390.2578
3.449	390.5175
3.492	390.7098
3.573	390.7453
3.601	390.8673
3.645	391.2845
3.708	391.2794
3.715	391.4844
3.785	391.7195
3.837	391.8375
3.876	391.9381
3.92	392.155
3.972	392.3573
4.008	392.5095
4.058	392.6197
4.096	392.7635
4.14	393.0456
4.213	393.0773
4.218	393.1718
4.272	393.3894
4.36	393.5992
4.364	393.7105
4.436	393.8722
4.483	393.9622
4.511	394.1422
4.528	394.1609
4.587	394.253
4.616	394.4335
4.67	394.5759
4.72	394.7271
4.768	394.8553
4.804	395.0099
4.863	395.0606
4.897	395.1951
4.938	395.4921
5.013	395.4241
5.025	395.5666
5.085	395.6488
5.146	395.8692
5.18	395.9692
5.23	396.1094
5.289	396.2626
5.309	396.3924
5.38	396.4516
5.431	396.6335
5.466	396.8523
5.529	396.8395
5.573	396.9466
5.605	397.2276
5.687	397.2318
5.702	397.3162
5.752	397.3837
5.824	397.5674
5.829	397.6776
5.901	397.6996
5.959	397.85
5.979	398.0124
6.054	398.0112
6.117	398.1024
6.125	398.3727
6.198	398.3561
6.222	398.3746
6.27	398.5858
6.347	398.7184
6.379	398.7294
6.411	398.8115
6.482	398.9899
6.491	399.0509
6.56	399.0321
6.636	399.1715
6.662	399.3846
6.72	399.363
6.779	399.4439
6.819	399.609
6.863	399.6627
6.921	399.6708
6.946	399.786
7.021	399.925
7.048	400.0387
7.09	400.0205
7.159	400.1854
7.178	400.2139
7.231	400.1563
7.3	400.2883
7.296	400.5339
7.369	400.4696
7.438	400.5457
7.464	400.7433
7.528	400.7242
7.578	400.7547
7.608	400.8844
7.67	400.9805
7.703	401.0682
7.756	401.0352
7.798	401.1554
7.839	401.2769
7.888	401.1561
7.947	401.2588
7.989	401.4705
8.028	401.404
8.09	401.3799
8.108	401.4733
8.18	401.5845
8.225	401.6222
8.246	401.6798
8.321	401.7408
8.362	401.8464
8.404	401.8798
8.429	401.7948
8.447	401.8878
8.501	401.9877
8.547	401.9443
8.611	401.919
8.642	402.1428
8.69	402.1132
8.747	402.0847
8.763	402.1639
8.804	402.2437
8.89	402.2894
8.893	402.2376
8.955	402.359
9.027	402.4134
9.042	402.3593
9.108	402.4473
9.166	402.5754
9.211	402.4579
9.26	402.4773
9.305	402.6783
9.353	402.6055
9.429	402.6392
9.443	402.6259
9.507	402.7505
9.573	402.7786
9.571	402.6998
9.629	402.8072
9.698	402.8677
9.723	402.8144
9.796	402.7805
9.844	402.9674
9.877	402.8721
9.94	402.8797
9.982	402.9896
10.019	402.9475
10.088	402.9742
10.109	402.923
10.156	402.9871
10.218	403.0522
10.248	403.016
10.298	403.0704
10.376	403.0836
10.386	403.0075
10.466	403.0616
10.521	403.1082
10.543	403.0565
10.609	402.9483
10.67	403.1349
10.703	403.1074
10.768	403.0966
10.802	402.9987
10.853	403.1037
10.908	403.1707
10.943	403.0188
10.995	403.0281
11.068	403.2041
11.064	403.0365
11.145	402.9546
11.188	403.0724
11.205	403.1147
11.281	402.9218
11.347	402.9781
11.368	403.0492
11.43	403.0249
11.472	402.9068
11.524	402.9764
11.592	402.9976
11.608	402.8687
11.669	402.7721
11.733	402.8718
11.749	402.8505
11.812	402.7395
11.882	402.7505
11.884	402.8076
11.954	402.6979
12	402.616
12.027	402.6722
12.096	402.6435
12.146	402.4583
12.174	402.4762
12.254	402.5602
12.285	402.4064
12.321	402.3569
12.385	402.409
12.409	402.286
12.466	402.1108
12.531	402.117
12.554	402.156
12.595	401.9408
12.662	401.8545
12.683	401.8246
12.751	401.6177
12.807	401.3174
12.845	401.1532
12.917	400.4832
12.948	397.1565
12.961	395.2075
12.984	388.7072
13.012	387.6067
13.054	385.8143
13.094	381.9183
13.096	380.3465
13.123	378.2078
13.199	372.8807
13.207	371.427
13.203	366.7792
13.218	359.6972
13.226	358.6931
13.263	349.7736
13.274	347.9741
13.307	343.4324
13.347	338.0898
13.343	336.0071
13.353	334.4837
13.359	332.9104
13.358	330.9399
13.338	321.6546
13.369	295.5581
13.374	290.1301
13.365	289.0812
13.409	281.2052
13.426	277.8466
13.443	274.4476
13.483	265.2181
13.487	262.7232
13.489	257.5295
13.512	253.4713
13.55	249.1188
13.578	246.1259
13.637	241.35
13.647	237.369
13.634	234.7204
13.641	228.5171
13.679	222.5888
13.684	218.8716
13.734	210.9136
13.762	209.495
13.787	203.4917
13.79	197.8568
13.795	192.5626
13.792	189.7369
13.802	182.2917
13.816	174.9705
13.842	170.7511
13.837	168.5262
13.851	163.679
13.874	157.5451
13.875	152.1885
13.878	151.6309
13.885	150.373
13.89	135.3307
13.932	113.9399
13.921	111.629
13.944	105.2363
13.938	97.4338
13.949	91.28395
13.967	88.31564
13.997	78.44779
14.042	74.24811
14.071	71.06209
14.122	64.38571
14.136	63.08919
14.154	56.55199
14.177	54.368
14.234	51.56359
14.318	48.11086
14.319	46.31764
14.358	44.86058
14.426	41.71113
14.497	38.75547
14.501	37.99865
14.53	33.8896
14.572	31.72223
14.617	27.68274
14.659	23.7149
14.673	20.97441
14.66	18.03867
14.666	15.55525
14.709	1.89498
