0.00269	9.87302
-0.0017	15.86056
0.00198	18.16745
-5.07E-04	24.71774
-0.00393	31.95934
-0.0021	33.54363
0.00437	41.62981
0.00527	45.4786
-6.23E-04	51.15954
-0.00318	58.17368
-0.00286	59.36961
0.00107	68.03532
7.77E-04	71.1511
0.00501	77.89614
0.00243	83.60069
0.00263	86.17049
-0.00129	95.17739
-9.11E-04	95.96985
0.00328	103.8503
0.00336	107.9543
6.25E-04	112.5609
-0.00141	119.8975
-0.002	121.971
-0.00464	130.0929
-0.00213	131.73
0.00611	140.1022
0.0148	143.0722
0.01555	148.8074
0.01227	154.2649
0.01047	157.8207
0.00937	164.7407
0.00925	165.8857
0.01478	174.8308
0.01509	175.2314
0.01558	184.3457
0.01561	184.5353
0.01543	192.6229
0.01752	194.6408
0.03151	201.4641
0.0301	204.5247
0.02603	211.0468
0.02623	214.4308
0.02323	218.9131
0.02805	223.8305
0.02959	228.6394
0.04183	233.4629
0.04545	236.5502
0.03732	242.2776
0.0414	245.5711
0.04943	251.5611
0.05132	255.2246
0.06147	260.3178
0.06041	263.7603
0.05951	269.0017
0.06212	271.7767
0.06276	277.3646
0.0687	281.5043
0.07809	285.5898
0.07321	290.403
0.07469	293.8026
0.09603	299.4952
0.09473	301.3893
0.09326	308.3325
0.0922	308.9997
0.10893	316.4185
0.1088	317.028
0.11196	323.5714
0.11163	326.405
0.12176	330.5002
0.12062	334.4492
0.12141	337.2279
0.14045	343.2162
0.13976	343.6253
0.14805	350.0882
0.14919	352.2344
0.15105	356.1904
0.17005	361.5314
0.16951	361.918
0.17289	367.4057
0.18022	370.1592
0.18991	372.8514
0.2009	378.0522
0.20522	379.2905
0.20931	382.9571
0.2227	387.4815
0.22186	388.256
0.2408	392.07
0.24572	396.134
0.25075	397.1494
0.26017	400.1241
0.28383	403.9112
0.27706	406.0543
0.29362	407.4727
0.30766	410.7595
0.31655	413.9073
0.31928	415.1355
0.33024	416.7494
0.35043	419.555
0.36643	422.0911
0.37264	423.6718
0.37806	424.5101
0.40579	426.6697
0.4211	428.6717
0.43779	430.5984
0.46397	432.3646
0.46694	432.4996
0.47718	434.0615
0.49804	435.5016
0.51897	436.7828
0.53568	437.9016
0.55849	439.0292
0.58393	439.9428
0.59889	441.1
0.60969	441.3414
0.6208	441.7738
0.64895	442.6694
0.66901	443.156
0.69481	444.0362
0.72059	444.4501
0.74963	445.1089
