-0.00189	6.95817
6.22E-04	8.19725
1.88E-04	9.68479
-0.00127	12.32679
-0.00419	19.03593
-0.00515	21.72356
-0.00524	27.84184
-0.00318	35.57006
-0.00293	36.13189
-5.48E-04	44.12538
0.00135	49.72977
0.00245	52.27082
0.00514	59.7221
0.00638	62.8541
0.00814	66.65244
0.01198	74.52578
0.01258	75.81251
0.01477	82.82132
0.01324	88.5268
0.01255	90.69014
0.01049	98.36902
0.01047	101.1403
0.01094	106.7565
0.01415	113.1572
0.01434	113.5297
0.01625	121.0928
0.01437	125.6958
0.0132	129.0569
0.01193	136.3855
0.01233	137.5733
0.01427	144.0741
0.01858	149.2088
0.02245	152.5226
0.02917	160.6154
0.02923	160.8383
0.02916	168.3254
0.02956	171.7701
0.03106	176.2378
0.03292	182.6382
0.03303	184.5701
0.03098	192.0643
0.03087	193.1996
0.03451	199.0089
0.04168	203.604
0.04635	206.8935
0.05139	213.8937
0.0512	215.2129
0.0495	222.518
0.0503	224.0129
0.05821	230.4773
0.0615	233.9369
0.06473	238.6638
0.06591	243.6762
0.06495	245.6897
0.06471	253.1902
0.06521	253.8507
0.07461	261.9597
0.07524	262.6088
0.07745	269.6598
0.07719	271.8355
0.07809	277.7303
0.08077	280.8477
0.08503	285.2295
0.0884	289.7112
0.09001	292.7241
0.0945	298.4257
0.09639	300.0537
0.10243	306.8886
0.10279	307.7342
0.10977	315.2658
0.11103	316.015
0.1183	323.3844
0.11828	323.5458
0.12428	331.347
0.12535	331.8997
0.13727	339.0856
0.13786	339.9283
0.14373	346.6148
0.14388	346.9096
0.15133	353.9558
0.1528	354.8397
0.16086	361.1879
0.16359	363.3587
0.16853	368.1844
0.1707	370.9304
0.18034	375.0191
0.19029	378.8215
0.19367	381.5423
0.2005	386.4665
0.20143	387.9
0.21104	394.0859
0.2112	394.1456
0.22217	400.0823
0.22474	401.7817
0.23124	405.9301
0.24095	409.9059
0.24479	411.5467
0.25791	417.0226
0.25816	417.5531
0.26811	422.2232
0.27925	425.7493
0.28527	427.2813
0.29715	432.0633
0.30074	433.7957
0.30941	436.6686
0.32667	441.0896
0.32817	441.4839
0.34246	445.3753
0.35709	448.9351
0.35943	449.3878
0.37903	453.2573
0.38954	456.8678
0.39022	457.1149
0.40185	460.3153
0.42323	463.6109
0.43461	465.4931
0.44022	466.6902
0.45725	469.5824
0.47529	472.3921
0.48093	473.3553
0.48923	475.0263
0.50821	477.4789
0.52778	479.7572
0.53864	481.3952
0.54279	481.9152
0.5654	483.9379
0.58173	485.8433
0.59792	487.5902
0.62148	489.2239
0.6219	489.2544
0.64152	490.8644
0.66182	492.2627
0.68482	493.635
0.70632	494.8839
0.72657	496.0866
0.75428	497.2054
0.75622	497.3007
0.77482	498.2433
0.7959	499.2451
0.82682	500.1621
0.84688	501.0422
0.86801	501.8727
0.89359	502.5926
0.91653	503.3682
0.94362	504.0468
0.97252	504.6751
0.99841	505.305
1.00329	505.4139
1.02658	505.8822
1.05595	506.4573
1.08292	506.9558
1.11323	507.4361
1.14071	507.9014
1.16476	508.3672
1.19704	508.7718
1.22243	509.1983
1.24902	509.5994
1.28828	509.9898
1.3162	510.3241
1.3468	510.6982
1.38484	511.0186
1.41269	511.3687
1.44603	511.6378
1.48299	511.9707
1.51163	512.2765
1.5495	512.5647
1.58833	512.8334
1.62058	513.0756
1.62186	513.0835
1.65893	513.3334
1.69663	513.6116
1.72769	513.8566
1.76861	514.0886
1.80165	514.3346
1.83451	514.534
1.87114	514.7496
1.90562	514.9621
1.94386	515.0852
1.98637	515.3204
2.02014	515.4829
2.05779	515.6807
2.10088	515.8562
2.13674	516.087
2.17878	516.2463
2.22176	516.4045
2.25894	516.6003
2.30049	516.7253
2.33896	516.9205
2.37329	517.0956
2.41899	517.2577
2.45479	517.3577
2.49076	517.5422
2.53486	517.6957
2.57367	517.8281
2.61395	517.9596
2.64782	518.0825
2.66537	518.2171
2.69093	518.3407
2.73094	518.4776
2.77614	518.5627
2.81563	518.6758
2.8633	518.7925
2.91324	518.9179
2.94612	519.0004
2.98291	519.1286
3.01689	519.2413
3.06839	519.3659
3.10563	519.4718
3.14407	519.5718
3.19484	519.6421
3.23872	519.7568
3.27022	519.8476
3.3104	519.9852
3.35263	520.0403
3.40157	520.1265
3.44353	520.2161
3.47372	520.3186
3.52135	520.3852
3.56674	520.4646
3.60676	520.5546
3.64852	520.6343
3.68786	520.7413
3.72342	520.7839
3.76808	520.8295
3.81788	520.9019
3.85736	520.9908
3.85831	520.9917
3.90097	521.0185
3.94631	521.1312
3.98275	521.1901
4.03262	521.2624
4.07352	521.2815
4.1117	521.3656
4.15892	521.4127
4.1933	521.4945
4.24154	521.542
4.27695	521.6128
4.31841	521.6451
4.36932	521.7035
4.40624	521.7296
4.44975	521.7825
4.48871	521.8393
4.53221	521.8806
4.56765	521.9293
4.62489	521.9507
4.66091	522.0314
4.71075	522.0689
4.76765	522.1066
4.7969	522.1091
4.82659	522.1187
4.87322	522.1379
4.92056	522.1904
4.95914	522.2058
4.98883	522.2633
5.05149	522.2903
5.09936	522.3374
5.14001	522.3326
5.17645	522.402
5.22132	522.3886
5.27471	522.4195
5.31735	522.414
5.34827	522.4215
5.40094	522.4574
5.44289	522.4899
5.48308	522.5041
5.53769	522.5282
5.57473	522.5121
5.61852	522.4934
5.6589	522.5136
5.70426	522.5189
5.74936	522.5463
5.78171	522.5454
5.82208	522.5396
5.87597	522.5136
5.9224	522.5552
5.97098	522.5334
6.01763	522.5461
6.0512	522.544
6.10558	522.5331
6.13437	522.5223
6.17213	522.5496
6.23143	522.516
6.27535	522.4847
6.3042	522.5024
6.35788	522.5004
6.39916	522.4811
6.44165	522.4946
6.49197	522.4747
6.53243	522.4479
6.58362	522.4362
6.61376	522.3814
6.65645	522.3808
6.7062	522.3604
6.7576	522.3418
6.79135	522.2766
6.8299	522.2636
6.87939	522.2271
6.9212	522.2158
6.96009	522.1734
6.99765	522.1318
7.0512	522.0719
7.09356	522.072
7.14497	522.0034
7.19624	522.0144
7.25667	521.9394
7.28856	521.9199
7.31697	521.8529
7.36502	521.8375
7.40428	521.7869
7.45112	521.7535
7.5019	521.7027
7.54035	521.6783
7.58985	521.5916
7.62245	521.5351
7.6673	521.4932
7.7053	521.4427
7.74525	521.4033
7.80552	521.3469
7.84508	521.2766
7.88645	521.195
7.93415	521.136
7.98501	521.0476
8.02234	520.9926
8.06075	520.8911
8.10803	520.8554
8.15772	520.7602
8.2074	520.696
8.24698	520.6248
8.28085	520.5463
8.3257	520.4607
8.37531	520.375
8.42	520.2754
8.4664	520.2073
8.50286	520.1328
8.54244	520.0458
8.59137	519.9587
8.63191	519.8527
8.66209	519.7424
8.72228	519.6312
8.75968	519.5327
8.80413	519.4254
8.84995	519.3552
8.89972	519.2357
8.93968	519.1126
8.99273	518.956
9.02938	518.8659
9.06879	518.751
9.12388	518.6387
9.16268	518.5162
9.20764	518.399
9.24725	518.268
9.29316	518.1471
9.34609	517.961
9.38423	517.8485
9.42969	517.7516
9.4802	517.6059
9.5239	517.4598
9.55609	517.3029
9.59774	517.1715
9.66081	516.9807
9.70259	516.8446
9.75136	516.6629
9.79842	516.4951
9.84265	516.3225
9.89133	516.1689
9.93935	516.0084
9.97094	515.8365
10.00775	515.6586
10.05881	515.4814
10.10457	515.2097
10.14624	515.0567
10.19455	514.8401
10.21424	514.7904
10.24022	514.6608
10.2802	514.447
10.32637	514.2448
10.38654	513.9817
10.43487	513.7678
10.46131	513.526
10.50428	513.2967
10.55991	513.0265
10.60562	512.765
10.65089	512.5385
10.6951	512.2432
10.74004	511.9211
10.78556	511.6083
10.82419	511.3034
10.87327	510.9802
10.91453	510.6167
10.96298	510.249
11.00886	509.9179
11.05666	509.5312
11.10539	509.1577
11.15584	508.712
11.19911	508.3251
11.24029	507.8816
11.28778	507.454
11.29412	507.4033
11.33319	506.9685
